0.1755093, 0.5907603, 1.053017, 1.404971
0.1437093, 0.4842823, 0.859931, 1.161704
0.1098888, 0.364174, 0.6485168, 0.8658164
0.07376937, 0.2398719, 0.4261767, 0.5820282
0.03616637, 0.1125876, 0.1994639, 0.271288
-0.001766521, -0.0173244, -0.03519703, -0.04794259
-0.03965529, -0.1472214, -0.2665373, -0.3680539
-0.0772322, -0.2766905, -0.4954491, -0.6878592
-0.1117884, -0.3968138, -0.7121926, -0.9968646
-0.1451813, -0.5062253, -0.9104857, -1.293426
-0.1747909, -0.6115979, -1.10412, -1.582369
-0.2007444, -0.7051188, -1.276056, -1.825781
-0.2236748, -0.7851148, -1.394357, -2.096786
-0.241416, -0.8540105, -1.513732, -2.238946
-0.2516306, -0.889895, -1.603167, -2.383734
-0.2598223, -0.912819, -1.645984, -2.475171
-0.259721, -0.9196412, -1.651172, -2.533181
-0.2546336, -0.906789, -1.656466, -2.458785
-0.2470727, -0.8661044, -1.594524, -2.393762
-0.2324846, -0.8155359, -1.473341, -2.28003
-0.2139444, -0.7494622, -1.35018, -2.0564
-0.1913817, -0.6634989, -1.194901, -1.771422
-0.1642084, -0.5664599, -1.014409, -1.50068
-0.134454, -0.4543732, -0.8050459, -1.199762
-0.101128, -0.335713, -0.6023888, -0.8562778
-0.06561562, -0.2106166, -0.3762994, -0.5452563
-0.02955181, -0.08283318, -0.1472258, -0.2034811
0.007305476, 0.04497667, 0.08177916, 0.1187976
0.04371743, 0.1724632, 0.3101651, 0.4349768
0.07934479, 0.2957246, 0.5236722, 0.7376295
0.1132023, 0.4085188, 0.73397, 1.019335
0.14384, 0.5121214, 0.918242, 1.270049
0.172112, 0.6062879, 1.089942, 1.493991
0.1985926, 0.688102, 1.236296, 1.700591
0.2186126, 0.7618372, 1.369662, 1.840687
0.2355876, 0.8188649, 1.459545, 1.989714
0.2467061, 0.8493599, 1.515908, 2.062628
0.2526841, 0.870704, 1.534028, 2.106758
0.2534805, 0.8585264, 1.531193, 2.086998
0.2482849, 0.8402374, 1.495082, 2.043065
0.2388701, 0.8036216, 1.428797, 1.965942
0.2242903, 0.7561772, 1.34239, 1.840644
0.2050034, 0.6888644, 1.2293, 1.670212
0.1807211, 0.6106777, 1.09104, 1.475062
0.1527744, 0.5186314, 0.9142219, 1.253242
0.121818, 0.4090575, 0.7292291, 0.9907874
0.08958855, 0.2947959, 0.525604, 0.7208535
0.05436172, 0.1752867, 0.3129048, 0.4282244
0.01914294, 0.05392263, 0.0946359, 0.1252683
-0.0165266, -0.06925286, -0.1269383, -0.1811063
-0.0515858, -0.1932871, -0.3459143, -0.4858965
-0.08567063, -0.312297, -0.5635576, -0.7969896
-0.1179574, -0.4239346, -0.7533022, -1.077394
-0.1484135, -0.5234416, -0.9393311, -1.380621
-0.1759847, -0.616998, -1.114829, -1.612244
-0.1990346, -0.7086449, -1.258971, -1.826774
-0.2168661, -0.7707376, -1.372738, -2.061673
-0.2298899, -0.8217002, -1.473799, -2.210422
-0.2391031, -0.8574038, -1.538465, -2.299263
-0.2434995, -0.8731841, -1.567392, -2.336453
-0.2430821, -0.8656712, -1.582048, -2.371052
-0.2362748, -0.8394706, -1.538294, -2.316473
-0.2258893, -0.7997543, -1.464741, -2.192209
